"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0180890478","Short Uncertified","4.2.e_Short Uncertified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","20","Khiara","52024","West Bekaa","LBN24","Bekaa","6","52234-01-014",33.6877,35.8369,"IS: Khiara 014","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m0721383432","s0096299754","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0202144076","Short Uncertified","4.2.e_Short Uncertified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0564451108","Short Uncertified","4.2.e_Short Uncertified_LEB_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","5","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0770990817","Three Months Certified","4.2.e_Three Months Ceritified_LEB_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","17","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1058911075","Three Months Certified","4.2.e_Three Months Ceritified_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","12","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0180890478","Short Uncertified","4.2.e_Short Uncertified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0282012159","Three Months Certified","4.2.e_Three Months Ceritified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","18","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1140281087","Three Months Certified","4.2.e_Three Months Ceritified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","21","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0130340135","Short Uncertified","4.2.e_Short Uncertified_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","6","Aain Baalbek","53048","Baalbek","LBN21","Baalbek_Hermel","3","LBN21035",34.226047,36.37803,"LOC: El Ain","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1777478981","s0116526541","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0282012159","Three Months Certified","4.2.e_Three Months Ceritified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","45","Mazraa foncière","10009","Beirut","LBN11","Beyrouth","7","LBN11011",33.87695,35.50944,"LOC: Champ de courses","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m1769097012","s0190846226","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i2067318385","Medium Term Uncertified","4.2.e_Medium term Uncertified_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","9","Mazraa foncière","10009","Beirut","LBN11","Beyrouth","7","LBN11011",33.87695,35.50944,"LOC: Champ de courses","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m1189156986","s0190846226","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0202144076","Short Uncertified","4.2.e_Short Uncertified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","35","Mazraa foncière","10009","Beirut","LBN11","Beyrouth","7","LBN11011",33.87695,35.50944,"LOC: Champ de courses","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m1189156986","s0190846226","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1140281087","Three Months Certified","4.2.e_Three Months Ceritified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","8","Mazraa foncière","10009","Beirut","LBN11","Beyrouth","7","LBN11011",33.87695,35.50944,"LOC: Champ de courses","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m1769097012","s0190846226","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0202144076","Short Uncertified","4.2.e_Short Uncertified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","8","Mazraa foncière","10009","Beirut","LBN11","Beyrouth","7","LBN11011",33.87695,35.50944,"LOC: Champ de courses","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m1769097012","s0190846226","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0180890478","Short Uncertified","4.2.e_Short Uncertified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","45","Mazraa foncière","10009","Beirut","LBN11","Beyrouth","7","LBN11011",33.87695,35.50944,"LOC: Champ de courses","Makassed","p0000021711","Makassed",NA,NA,"UNICEF","m1769097012","s0190846226","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
